,model_name,frame_number,people,error,perc_error,time,filter,model_name_true,people_true
466,ssd_mobilenet_v1_ppn_coco,467.0,7,0.0,0.75,35.21870286576169,4.0,Ground Truth,4
467,ssd_mobilenet_v1_ppn_coco,468.0,6,0.0,0.5,35.294117647058826,4.0,Ground Truth,4
468,ssd_mobilenet_v1_ppn_coco,469.0,5,0.0,0.25,35.36953242835596,4.0,Ground Truth,4
469,ssd_mobilenet_v1_ppn_coco,470.0,5,0.0,0.25,35.444947209653094,4.0,Ground Truth,4
470,ssd_mobilenet_v1_ppn_coco,471.0,4,0.0,0.0,35.52036199095023,4.0,Ground Truth,4
471,ssd_mobilenet_v1_ppn_coco,472.0,5,0.0,0.25,35.59577677224736,4.0,Ground Truth,4
472,ssd_mobilenet_v1_ppn_coco,473.0,4,0.0,0.0,35.671191553544496,4.0,Ground Truth,4
473,ssd_mobilenet_v1_ppn_coco,474.0,4,0.0,0.0,35.74660633484163,4.0,Ground Truth,4
474,ssd_mobilenet_v1_ppn_coco,475.0,3,0.0,0.25,35.822021116138764,4.0,Ground Truth,4
475,ssd_mobilenet_v1_ppn_coco,476.0,3,0.0,0.25,35.8974358974359,4.0,Ground Truth,4
476,ssd_mobilenet_v1_ppn_coco,477.0,3,0.0,0.25,35.97285067873303,4.0,Ground Truth,4
477,ssd_mobilenet_v1_ppn_coco,478.0,2,0.0,0.5,36.048265460030166,4.0,Ground Truth,4
478,ssd_mobilenet_v1_ppn_coco,479.0,3,0.0,0.25,36.1236802413273,4.0,Ground Truth,4
479,ssd_mobilenet_v1_ppn_coco,480.0,4,0.0,0.0,36.199095022624434,4.0,Ground Truth,4
480,ssd_mobilenet_v1_ppn_coco,481.0,6,0.0,0.5,36.27450980392157,4.0,Ground Truth,4
481,ssd_mobilenet_v1_ppn_coco,482.0,5,0.0,0.25,36.3499245852187,4.0,Ground Truth,4
482,ssd_mobilenet_v1_ppn_coco,483.0,4,0.0,0.0,36.425339366515836,4.0,Ground Truth,4
483,ssd_mobilenet_v1_ppn_coco,484.0,2,0.0,0.5,36.50075414781297,4.0,Ground Truth,4
484,ssd_mobilenet_v1_ppn_coco,485.0,2,0.0,0.5,36.5761689291101,4.0,Ground Truth,4
485,ssd_mobilenet_v1_ppn_coco,486.0,3,0.0,0.25,36.65158371040724,4.0,Ground Truth,4
486,ssd_mobilenet_v1_ppn_coco,487.0,5,0.0,0.25,36.72699849170437,4.0,Ground Truth,4
487,ssd_mobilenet_v1_ppn_coco,488.0,5,0.0,0.25,36.802413273001505,4.0,Ground Truth,4
488,ssd_mobilenet_v1_ppn_coco,489.0,5,0.0,0.25,36.87782805429865,4.0,Ground Truth,4
489,ssd_mobilenet_v1_ppn_coco,490.0,6,0.0,0.5,36.95324283559578,4.0,Ground Truth,4
490,ssd_mobilenet_v1_ppn_coco,491.0,5,0.0,0.25,37.028657616892914,4.0,Ground Truth,4
491,ssd_mobilenet_v1_ppn_coco,492.0,5,0.0,0.25,37.10407239819005,4.0,Ground Truth,4
492,ssd_mobilenet_v1_ppn_coco,493.0,4,1.0,0.0,37.17948717948718,5.0,Ground Truth,4
493,ssd_mobilenet_v1_ppn_coco,494.0,4,1.0,0.0,37.254901960784316,5.0,Ground Truth,4
494,ssd_mobilenet_v1_ppn_coco,495.0,4,1.0,0.0,37.33031674208145,5.0,Ground Truth,4
495,ssd_mobilenet_v1_ppn_coco,496.0,4,1.0,0.0,37.405731523378584,5.0,Ground Truth,4
496,ssd_mobilenet_v1_ppn_coco,497.0,3,1.0,0.25,37.48114630467572,5.0,Ground Truth,4
497,ssd_mobilenet_v1_ppn_coco,498.0,4,1.0,0.0,37.55656108597285,5.0,Ground Truth,4
498,ssd_mobilenet_v1_ppn_coco,499.0,3,1.0,0.25,37.631975867269986,5.0,Ground Truth,4
499,ssd_mobilenet_v1_ppn_coco,500.0,3,1.0,0.25,37.70739064856712,5.0,Ground Truth,4
500,ssd_mobilenet_v1_ppn_coco,501.0,3,1.0,0.25,37.782805429864254,5.0,Ground Truth,4
501,ssd_mobilenet_v1_ppn_coco,502.0,4,1.0,0.0,37.85822021116139,5.0,Ground Truth,4
502,ssd_mobilenet_v1_ppn_coco,503.0,4,1.0,0.0,37.93363499245852,5.0,Ground Truth,4
503,ssd_mobilenet_v1_ppn_coco,504.0,4,1.0,0.0,38.009049773755656,5.0,Ground Truth,4
504,ssd_mobilenet_v1_ppn_coco,505.0,4,0.0,0.2,38.08446455505279,5.0,Ground Truth,5
505,ssd_mobilenet_v1_ppn_coco,506.0,5,0.0,0.0,38.159879336349924,5.0,Ground Truth,5
506,ssd_mobilenet_v1_ppn_coco,507.0,5,1.0,0.16666666666666666,38.23529411764706,5.0,Ground Truth,6
507,ssd_mobilenet_v1_ppn_coco,508.0,5,1.0,0.16666666666666666,38.31070889894419,5.0,Ground Truth,6
508,ssd_mobilenet_v1_ppn_coco,509.0,6,1.0,0.0,38.386123680241326,5.0,Ground Truth,6
509,ssd_mobilenet_v1_ppn_coco,510.0,6,1.0,0.0,38.46153846153846,5.0,Ground Truth,6
510,ssd_mobilenet_v1_ppn_coco,511.0,6,0.0,0.0,38.536953242835594,6.0,Ground Truth,6
511,ssd_mobilenet_v1_ppn_coco,512.0,8,0.0,0.3333333333333333,38.61236802413273,6.0,Ground Truth,6
512,ssd_mobilenet_v1_ppn_coco,513.0,8,0.0,0.3333333333333333,38.68778280542986,6.0,Ground Truth,6
513,ssd_mobilenet_v1_ppn_coco,514.0,8,0.0,0.3333333333333333,38.763197586726996,6.0,Ground Truth,6
514,ssd_mobilenet_v1_ppn_coco,515.0,7,0.0,0.16666666666666666,38.83861236802414,6.0,Ground Truth,6
515,ssd_mobilenet_v1_ppn_coco,516.0,9,0.0,0.5,38.91402714932127,6.0,Ground Truth,6
516,ssd_mobilenet_v1_ppn_coco,517.0,7,0.0,0.16666666666666666,38.989441930618405,6.0,Ground Truth,6
517,ssd_mobilenet_v1_ppn_coco,518.0,7,0.0,0.16666666666666666,39.06485671191554,6.0,Ground Truth,6
518,ssd_mobilenet_v1_ppn_coco,519.0,7,0.0,0.16666666666666666,39.14027149321267,6.0,Ground Truth,6
519,ssd_mobilenet_v1_ppn_coco,520.0,7,1.0,0.4,39.21568627450981,6.0,Ground Truth,5
520,ssd_mobilenet_v1_ppn_coco,521.0,7,1.0,0.4,39.29110105580694,6.0,Ground Truth,5
521,ssd_mobilenet_v1_ppn_coco,522.0,8,1.0,0.6,39.366515837104075,6.0,Ground Truth,5
522,ssd_mobilenet_v1_ppn_coco,523.0,7,1.0,0.4,39.44193061840121,6.0,Ground Truth,5
523,ssd_mobilenet_v1_ppn_coco,524.0,6,1.0,0.2,39.51734539969834,6.0,Ground Truth,5
524,ssd_mobilenet_v1_ppn_coco,525.0,5,1.0,0.0,39.59276018099548,6.0,Ground Truth,5
525,ssd_mobilenet_v1_ppn_coco,526.0,6,1.0,0.2,39.66817496229261,6.0,Ground Truth,5
526,ssd_mobilenet_v1_ppn_coco,527.0,5,1.0,0.0,39.743589743589745,6.0,Ground Truth,5
527,ssd_mobilenet_v1_ppn_coco,528.0,4,1.0,0.2,39.81900452488688,6.0,Ground Truth,5
528,ssd_mobilenet_v1_ppn_coco,529.0,4,0.0,0.3333333333333333,39.89441930618401,6.0,Ground Truth,6
529,ssd_mobilenet_v1_ppn_coco,530.0,5,0.0,0.16666666666666666,39.969834087481146,6.0,Ground Truth,6
530,ssd_mobilenet_v1_ppn_coco,531.0,6,0.0,0.0,40.04524886877828,6.0,Ground Truth,6
531,ssd_mobilenet_v1_ppn_coco,532.0,6,0.0,0.0,40.120663650075414,6.0,Ground Truth,6
532,ssd_mobilenet_v1_ppn_coco,533.0,5,0.0,0.16666666666666666,40.19607843137255,6.0,Ground Truth,6
533,ssd_mobilenet_v1_ppn_coco,534.0,5,0.0,0.16666666666666666,40.27149321266968,6.0,Ground Truth,6
534,ssd_mobilenet_v1_ppn_coco,535.0,5,0.0,0.16666666666666666,40.346907993966816,6.0,Ground Truth,6
535,ssd_mobilenet_v1_ppn_coco,536.0,6,0.0,0.0,40.42232277526395,6.0,Ground Truth,6
536,ssd_mobilenet_v1_ppn_coco,537.0,6,0.0,0.0,40.497737556561084,6.0,Ground Truth,6
537,ssd_mobilenet_v1_ppn_coco,538.0,6,0.0,0.0,40.57315233785822,6.0,Ground Truth,6
538,ssd_mobilenet_v1_ppn_coco,539.0,7,0.0,0.16666666666666666,40.64856711915535,6.0,Ground Truth,6
539,ssd_mobilenet_v1_ppn_coco,540.0,6,0.0,0.0,40.723981900452486,6.0,Ground Truth,6
540,ssd_mobilenet_v1_ppn_coco,541.0,6,0.0,0.0,40.79939668174962,6.0,Ground Truth,6
541,ssd_mobilenet_v1_ppn_coco,542.0,6,0.0,0.0,40.87481146304676,6.0,Ground Truth,6
542,ssd_mobilenet_v1_ppn_coco,543.0,6,0.0,0.0,40.950226244343895,6.0,Ground Truth,6
543,ssd_mobilenet_v1_ppn_coco,544.0,5,0.0,0.16666666666666666,41.02564102564103,6.0,Ground Truth,6
544,ssd_mobilenet_v1_ppn_coco,545.0,5,0.0,0.16666666666666666,41.10105580693816,6.0,Ground Truth,6
545,ssd_mobilenet_v1_ppn_coco,546.0,5,0.0,0.16666666666666666,41.1764705882353,6.0,Ground Truth,6
546,ssd_mobilenet_v1_ppn_coco,547.0,6,0.0,0.0,41.25188536953243,6.0,Ground Truth,6
547,ssd_mobilenet_v1_ppn_coco,548.0,5,0.0,0.16666666666666666,41.327300150829565,6.0,Ground Truth,6
548,ssd_mobilenet_v1_ppn_coco,549.0,6,0.0,0.0,41.4027149321267,6.0,Ground Truth,6
549,ssd_mobilenet_v1_ppn_coco,550.0,5,0.0,0.16666666666666666,41.47812971342383,6.0,Ground Truth,6
550,ssd_mobilenet_v1_ppn_coco,551.0,5,0.0,0.16666666666666666,41.55354449472097,6.0,Ground Truth,6
551,ssd_mobilenet_v1_ppn_coco,552.0,5,0.0,0.16666666666666666,41.6289592760181,6.0,Ground Truth,6
552,ssd_mobilenet_v1_ppn_coco,553.0,5,0.0,0.16666666666666666,41.704374057315235,6.0,Ground Truth,6
553,ssd_mobilenet_v1_ppn_coco,554.0,5,0.0,0.16666666666666666,41.77978883861237,6.0,Ground Truth,6
554,ssd_mobilenet_v1_ppn_coco,555.0,6,0.0,0.0,41.8552036199095,6.0,Ground Truth,6
555,ssd_mobilenet_v1_ppn_coco,556.0,4,0.0,0.3333333333333333,41.93061840120664,6.0,Ground Truth,6
556,ssd_mobilenet_v1_ppn_coco,557.0,5,0.0,0.16666666666666666,42.00603318250377,6.0,Ground Truth,6
557,ssd_mobilenet_v1_ppn_coco,558.0,5,0.0,0.16666666666666666,42.081447963800905,6.0,Ground Truth,6
558,ssd_mobilenet_v1_ppn_coco,559.0,5,0.0,0.16666666666666666,42.15686274509804,6.0,Ground Truth,6
559,ssd_mobilenet_v1_ppn_coco,560.0,4,0.0,0.3333333333333333,42.23227752639517,6.0,Ground Truth,6
560,ssd_mobilenet_v1_ppn_coco,561.0,5,0.0,0.16666666666666666,42.30769230769231,6.0,Ground Truth,6
561,ssd_mobilenet_v1_ppn_coco,562.0,5,0.0,0.16666666666666666,42.38310708898944,6.0,Ground Truth,6
562,ssd_mobilenet_v1_ppn_coco,563.0,5,0.0,0.16666666666666666,42.458521870286575,6.0,Ground Truth,6
563,ssd_mobilenet_v1_ppn_coco,564.0,6,0.0,0.0,42.53393665158371,6.0,Ground Truth,6
564,ssd_mobilenet_v1_ppn_coco,565.0,4,0.0,0.3333333333333333,42.60935143288084,6.0,Ground Truth,6
565,ssd_mobilenet_v1_ppn_coco,566.0,6,0.0,0.0,42.68476621417798,6.0,Ground Truth,6
566,ssd_mobilenet_v1_ppn_coco,567.0,5,0.0,0.16666666666666666,42.76018099547511,6.0,Ground Truth,6
567,ssd_mobilenet_v1_ppn_coco,568.0,5,0.0,0.16666666666666666,42.83559577677225,6.0,Ground Truth,6
568,ssd_mobilenet_v1_ppn_coco,569.0,6,0.0,0.0,42.911010558069385,6.0,Ground Truth,6
569,ssd_mobilenet_v1_ppn_coco,570.0,6,0.0,0.0,42.98642533936652,6.0,Ground Truth,6
570,ssd_mobilenet_v1_ppn_coco,571.0,7,0.0,0.16666666666666666,43.06184012066365,6.0,Ground Truth,6
571,ssd_mobilenet_v1_ppn_coco,572.0,7,0.0,0.16666666666666666,43.13725490196079,6.0,Ground Truth,6
572,ssd_mobilenet_v1_ppn_coco,573.0,6,0.0,0.0,43.21266968325792,6.0,Ground Truth,6
573,ssd_mobilenet_v1_ppn_coco,574.0,7,0.0,0.16666666666666666,43.288084464555055,6.0,Ground Truth,6
574,ssd_mobilenet_v1_ppn_coco,575.0,7,0.0,0.16666666666666666,43.36349924585219,6.0,Ground Truth,6
575,ssd_mobilenet_v1_ppn_coco,576.0,7,1.0,0.0,43.43891402714932,6.0,Ground Truth,7
576,ssd_mobilenet_v1_ppn_coco,577.0,7,1.0,0.0,43.51432880844646,6.0,Ground Truth,7
577,ssd_mobilenet_v1_ppn_coco,578.0,7,0.0,0.16666666666666666,43.58974358974359,6.0,Ground Truth,6
578,ssd_mobilenet_v1_ppn_coco,579.0,7,0.0,0.16666666666666666,43.665158371040725,6.0,Ground Truth,6
579,ssd_mobilenet_v1_ppn_coco,580.0,6,0.0,0.0,43.74057315233786,6.0,Ground Truth,6
580,ssd_mobilenet_v1_ppn_coco,581.0,6,0.0,0.0,43.81598793363499,6.0,Ground Truth,6
581,ssd_mobilenet_v1_ppn_coco,582.0,6,0.0,0.0,43.89140271493213,6.0,Ground Truth,6
582,ssd_mobilenet_v1_ppn_coco,583.0,6,0.0,0.0,43.96681749622926,6.0,Ground Truth,6
583,ssd_mobilenet_v1_ppn_coco,584.0,6,0.0,0.0,44.042232277526395,6.0,Ground Truth,6
584,ssd_mobilenet_v1_ppn_coco,585.0,7,0.0,0.16666666666666666,44.11764705882353,6.0,Ground Truth,6
585,ssd_mobilenet_v1_ppn_coco,586.0,5,0.0,0.16666666666666666,44.19306184012066,6.0,Ground Truth,6
586,ssd_mobilenet_v1_ppn_coco,587.0,6,0.0,0.0,44.2684766214178,6.0,Ground Truth,6
587,ssd_mobilenet_v1_ppn_coco,588.0,5,0.0,0.16666666666666666,44.34389140271493,6.0,Ground Truth,6
588,ssd_mobilenet_v1_ppn_coco,589.0,5,0.0,0.16666666666666666,44.419306184012065,6.0,Ground Truth,6
589,ssd_mobilenet_v1_ppn_coco,590.0,6,0.0,0.0,44.4947209653092,6.0,Ground Truth,6
590,ssd_mobilenet_v1_ppn_coco,591.0,6,0.0,0.0,44.57013574660633,6.0,Ground Truth,6
591,ssd_mobilenet_v1_ppn_coco,592.0,4,0.0,0.3333333333333333,44.64555052790347,6.0,Ground Truth,6
592,ssd_mobilenet_v1_ppn_coco,593.0,8,0.0,0.3333333333333333,44.7209653092006,6.0,Ground Truth,6
593,ssd_mobilenet_v1_ppn_coco,594.0,6,0.0,0.0,44.796380090497735,6.0,Ground Truth,6
594,ssd_mobilenet_v1_ppn_coco,595.0,7,0.0,0.16666666666666666,44.871794871794876,6.0,Ground Truth,6
595,ssd_mobilenet_v1_ppn_coco,596.0,7,0.0,0.16666666666666666,44.94720965309201,6.0,Ground Truth,6
596,ssd_mobilenet_v1_ppn_coco,597.0,6,0.0,0.0,45.022624434389144,6.0,Ground Truth,6
597,ssd_mobilenet_v1_ppn_coco,598.0,6,0.0,0.0,45.09803921568628,6.0,Ground Truth,6
598,ssd_mobilenet_v1_ppn_coco,599.0,8,0.0,0.3333333333333333,45.17345399698341,6.0,Ground Truth,6
599,ssd_mobilenet_v1_ppn_coco,600.0,7,0.0,0.16666666666666666,45.248868778280546,6.0,Ground Truth,6
600,ssd_mobilenet_v1_ppn_coco,601.0,7,0.0,0.16666666666666666,45.32428355957768,6.0,Ground Truth,6
601,ssd_mobilenet_v1_ppn_coco,602.0,7,0.0,0.16666666666666666,45.399698340874814,6.0,Ground Truth,6
602,ssd_mobilenet_v1_ppn_coco,603.0,6,0.0,0.0,45.47511312217195,6.0,Ground Truth,6
603,ssd_mobilenet_v1_ppn_coco,604.0,6,0.0,0.0,45.55052790346908,6.0,Ground Truth,6
604,ssd_mobilenet_v1_ppn_coco,605.0,6,0.0,0.0,45.625942684766216,6.0,Ground Truth,6
605,ssd_mobilenet_v1_ppn_coco,606.0,6,0.0,0.0,45.70135746606335,6.0,Ground Truth,6
606,ssd_mobilenet_v1_ppn_coco,607.0,7,0.0,0.16666666666666666,45.77677224736048,6.0,Ground Truth,6
607,ssd_mobilenet_v1_ppn_coco,608.0,7,0.0,0.16666666666666666,45.85218702865762,6.0,Ground Truth,6
608,ssd_mobilenet_v1_ppn_coco,609.0,7,0.0,0.16666666666666666,45.92760180995475,6.0,Ground Truth,6
609,ssd_mobilenet_v1_ppn_coco,610.0,8,0.0,0.3333333333333333,46.003016591251885,6.0,Ground Truth,6
610,ssd_mobilenet_v1_ppn_coco,611.0,6,1.0,0.14285714285714285,46.07843137254902,6.0,Ground Truth,7
611,ssd_mobilenet_v1_ppn_coco,612.0,6,1.0,0.14285714285714285,46.15384615384615,6.0,Ground Truth,7
612,ssd_mobilenet_v1_ppn_coco,613.0,7,1.0,0.0,46.22926093514329,6.0,Ground Truth,7
613,ssd_mobilenet_v1_ppn_coco,614.0,7,0.0,0.16666666666666666,46.30467571644042,6.0,Ground Truth,6
614,ssd_mobilenet_v1_ppn_coco,615.0,7,0.0,0.16666666666666666,46.380090497737555,6.0,Ground Truth,6
615,ssd_mobilenet_v1_ppn_coco,616.0,6,0.0,0.0,46.45550527903469,6.0,Ground Truth,6
616,ssd_mobilenet_v1_ppn_coco,617.0,6,0.0,0.0,46.53092006033182,6.0,Ground Truth,6
617,ssd_mobilenet_v1_ppn_coco,618.0,9,0.0,0.5,46.60633484162896,6.0,Ground Truth,6
618,ssd_mobilenet_v1_ppn_coco,619.0,10,0.0,0.6666666666666666,46.68174962292609,6.0,Ground Truth,6
619,ssd_mobilenet_v1_ppn_coco,620.0,9,0.0,0.5,46.757164404223225,6.0,Ground Truth,6
620,ssd_mobilenet_v1_ppn_coco,621.0,7,0.0,0.16666666666666666,46.832579185520366,6.0,Ground Truth,6
621,ssd_mobilenet_v1_ppn_coco,622.0,8,0.0,0.3333333333333333,46.9079939668175,6.0,Ground Truth,6
622,ssd_mobilenet_v1_ppn_coco,623.0,6,0.0,0.0,46.983408748114634,6.0,Ground Truth,6
623,ssd_mobilenet_v1_ppn_coco,624.0,6,0.0,0.0,47.05882352941177,6.0,Ground Truth,6
624,ssd_mobilenet_v1_ppn_coco,625.0,6,0.0,0.0,47.1342383107089,6.0,Ground Truth,6
625,ssd_mobilenet_v1_ppn_coco,626.0,7,0.0,0.16666666666666666,47.209653092006036,6.0,Ground Truth,6
626,ssd_mobilenet_v1_ppn_coco,627.0,5,0.0,0.16666666666666666,47.28506787330317,6.0,Ground Truth,6
627,ssd_mobilenet_v1_ppn_coco,628.0,4,0.0,0.3333333333333333,47.360482654600304,6.0,Ground Truth,6
628,ssd_mobilenet_v1_ppn_coco,629.0,4,0.0,0.3333333333333333,47.43589743589744,6.0,Ground Truth,6
629,ssd_mobilenet_v1_ppn_coco,630.0,4,0.0,0.3333333333333333,47.51131221719457,6.0,Ground Truth,6
630,ssd_mobilenet_v1_ppn_coco,631.0,4,0.0,0.3333333333333333,47.586726998491706,6.0,Ground Truth,6
631,ssd_mobilenet_v1_ppn_coco,632.0,4,0.0,0.3333333333333333,47.66214177978884,6.0,Ground Truth,6
632,ssd_mobilenet_v1_ppn_coco,633.0,5,0.0,0.16666666666666666,47.737556561085974,6.0,Ground Truth,6
633,ssd_mobilenet_v1_ppn_coco,634.0,6,0.0,0.0,47.81297134238311,6.0,Ground Truth,6
634,ssd_mobilenet_v1_ppn_coco,635.0,5,0.0,0.16666666666666666,47.88838612368024,6.0,Ground Truth,6
635,ssd_mobilenet_v1_ppn_coco,636.0,5,0.0,0.16666666666666666,47.963800904977376,6.0,Ground Truth,6
636,ssd_mobilenet_v1_ppn_coco,637.0,5,0.0,0.16666666666666666,48.03921568627451,6.0,Ground Truth,6
637,ssd_mobilenet_v1_ppn_coco,638.0,6,0.0,0.0,48.114630467571644,6.0,Ground Truth,6
638,ssd_mobilenet_v1_ppn_coco,639.0,6,0.0,0.0,48.19004524886878,6.0,Ground Truth,6
639,ssd_mobilenet_v1_ppn_coco,640.0,6,0.0,0.0,48.26546003016591,6.0,Ground Truth,6
640,ssd_mobilenet_v1_ppn_coco,641.0,6,0.0,0.0,48.340874811463046,6.0,Ground Truth,6
641,ssd_mobilenet_v1_ppn_coco,642.0,6,0.0,0.0,48.41628959276018,6.0,Ground Truth,6
642,ssd_mobilenet_v1_ppn_coco,643.0,6,0.0,0.0,48.49170437405731,6.0,Ground Truth,6
643,ssd_mobilenet_v1_ppn_coco,644.0,6,0.0,0.0,48.56711915535445,6.0,Ground Truth,6
644,ssd_mobilenet_v1_ppn_coco,645.0,7,0.0,0.16666666666666666,48.64253393665158,6.0,Ground Truth,6
645,ssd_mobilenet_v1_ppn_coco,646.0,7,0.0,0.16666666666666666,48.717948717948715,6.0,Ground Truth,6
646,ssd_mobilenet_v1_ppn_coco,647.0,7,0.0,0.16666666666666666,48.79336349924586,6.0,Ground Truth,6
647,ssd_mobilenet_v1_ppn_coco,648.0,6,0.0,0.0,48.86877828054299,6.0,Ground Truth,6
648,ssd_mobilenet_v1_ppn_coco,649.0,6,0.0,0.0,48.944193061840124,6.0,Ground Truth,6
649,ssd_mobilenet_v1_ppn_coco,650.0,5,0.0,0.16666666666666666,49.01960784313726,6.0,Ground Truth,6
650,ssd_mobilenet_v1_ppn_coco,651.0,5,0.0,0.16666666666666666,49.09502262443439,6.0,Ground Truth,6
651,ssd_mobilenet_v1_ppn_coco,652.0,8,0.0,0.3333333333333333,49.170437405731526,6.0,Ground Truth,6
652,ssd_mobilenet_v1_ppn_coco,653.0,7,1.0,0.16666666666666666,49.24585218702866,7.0,Ground Truth,6
653,ssd_mobilenet_v1_ppn_coco,654.0,7,1.0,0.16666666666666666,49.321266968325794,7.0,Ground Truth,6
654,ssd_mobilenet_v1_ppn_coco,655.0,6,1.0,0.0,49.39668174962293,7.0,Ground Truth,6
655,ssd_mobilenet_v1_ppn_coco,656.0,7,1.0,0.16666666666666666,49.47209653092006,7.0,Ground Truth,6
656,ssd_mobilenet_v1_ppn_coco,657.0,9,1.0,0.5,49.547511312217196,7.0,Ground Truth,6
657,ssd_mobilenet_v1_ppn_coco,658.0,8,1.0,0.3333333333333333,49.62292609351433,7.0,Ground Truth,6
658,ssd_mobilenet_v1_ppn_coco,659.0,8,1.0,0.3333333333333333,49.698340874811464,7.0,Ground Truth,6
659,ssd_mobilenet_v1_ppn_coco,660.0,6,0.0,0.14285714285714285,49.7737556561086,7.0,Ground Truth,7
660,ssd_mobilenet_v1_ppn_coco,661.0,6,0.0,0.14285714285714285,49.84917043740573,7.0,Ground Truth,7
661,ssd_mobilenet_v1_ppn_coco,662.0,6,0.0,0.14285714285714285,49.924585218702866,7.0,Ground Truth,7
662,ssd_mobilenet_v1_ppn_coco,663.0,6,0.0,0.14285714285714285,50.0,7.0,Ground Truth,7
663,ssd_mobilenet_v1_ppn_coco,664.0,8,0.0,0.14285714285714285,50.075414781297134,7.0,Ground Truth,7
664,ssd_mobilenet_v1_ppn_coco,665.0,8,0.0,0.14285714285714285,50.15082956259427,7.0,Ground Truth,7
665,ssd_mobilenet_v1_ppn_coco,666.0,7,0.0,0.0,50.2262443438914,7.0,Ground Truth,7
666,ssd_mobilenet_v1_ppn_coco,667.0,9,0.0,0.2857142857142857,50.301659125188536,7.0,Ground Truth,7
667,ssd_mobilenet_v1_ppn_coco,668.0,9,0.0,0.2857142857142857,50.37707390648567,7.0,Ground Truth,7
668,ssd_mobilenet_v1_ppn_coco,669.0,7,0.0,0.0,50.452488687782804,7.0,Ground Truth,7
669,ssd_mobilenet_v1_ppn_coco,670.0,6,0.0,0.14285714285714285,50.52790346907994,7.0,Ground Truth,7
670,ssd_mobilenet_v1_ppn_coco,671.0,6,0.0,0.14285714285714285,50.60331825037707,7.0,Ground Truth,7
671,ssd_mobilenet_v1_ppn_coco,672.0,6,0.0,0.14285714285714285,50.678733031674206,7.0,Ground Truth,7
672,ssd_mobilenet_v1_ppn_coco,673.0,5,0.0,0.2857142857142857,50.75414781297134,7.0,Ground Truth,7
673,ssd_mobilenet_v1_ppn_coco,674.0,8,0.0,0.14285714285714285,50.82956259426848,7.0,Ground Truth,7
674,ssd_mobilenet_v1_ppn_coco,675.0,9,0.0,0.2857142857142857,50.904977375565615,7.0,Ground Truth,7
675,ssd_mobilenet_v1_ppn_coco,676.0,8,0.0,0.14285714285714285,50.98039215686275,7.0,Ground Truth,7
676,ssd_mobilenet_v1_ppn_coco,677.0,7,0.0,0.0,51.05580693815988,7.0,Ground Truth,7
677,ssd_mobilenet_v1_ppn_coco,678.0,8,0.0,0.14285714285714285,51.13122171945702,7.0,Ground Truth,7
678,ssd_mobilenet_v1_ppn_coco,679.0,8,0.0,0.14285714285714285,51.20663650075415,7.0,Ground Truth,7
679,ssd_mobilenet_v1_ppn_coco,680.0,8,0.0,0.14285714285714285,51.282051282051285,7.0,Ground Truth,7
680,ssd_mobilenet_v1_ppn_coco,681.0,8,0.0,0.14285714285714285,51.35746606334842,7.0,Ground Truth,7
681,ssd_mobilenet_v1_ppn_coco,682.0,7,0.0,0.0,51.43288084464555,7.0,Ground Truth,7
682,ssd_mobilenet_v1_ppn_coco,683.0,6,0.0,0.14285714285714285,51.50829562594269,7.0,Ground Truth,7
683,ssd_mobilenet_v1_ppn_coco,684.0,6,0.0,0.14285714285714285,51.58371040723982,7.0,Ground Truth,7
684,ssd_mobilenet_v1_ppn_coco,685.0,5,0.0,0.2857142857142857,51.659125188536954,7.0,Ground Truth,7
685,ssd_mobilenet_v1_ppn_coco,686.0,5,0.0,0.2857142857142857,51.73453996983409,7.0,Ground Truth,7
686,ssd_mobilenet_v1_ppn_coco,687.0,6,0.0,0.14285714285714285,51.80995475113122,7.0,Ground Truth,7
687,ssd_mobilenet_v1_ppn_coco,688.0,8,0.0,0.14285714285714285,51.885369532428356,7.0,Ground Truth,7
688,ssd_mobilenet_v1_ppn_coco,689.0,8,0.0,0.14285714285714285,51.96078431372549,7.0,Ground Truth,7
689,ssd_mobilenet_v1_ppn_coco,690.0,7,0.0,0.0,52.036199095022624,7.0,Ground Truth,7
690,ssd_mobilenet_v1_ppn_coco,691.0,7,0.0,0.0,52.11161387631976,7.0,Ground Truth,7
691,ssd_mobilenet_v1_ppn_coco,692.0,6,0.0,0.14285714285714285,52.18702865761689,7.0,Ground Truth,7
692,ssd_mobilenet_v1_ppn_coco,693.0,7,0.0,0.0,52.262443438914026,7.0,Ground Truth,7
693,ssd_mobilenet_v1_ppn_coco,694.0,5,0.0,0.2857142857142857,52.33785822021116,7.0,Ground Truth,7
694,ssd_mobilenet_v1_ppn_coco,695.0,5,0.0,0.2857142857142857,52.413273001508294,7.0,Ground Truth,7
695,ssd_mobilenet_v1_ppn_coco,696.0,8,0.0,0.14285714285714285,52.48868778280543,7.0,Ground Truth,7
696,ssd_mobilenet_v1_ppn_coco,697.0,6,1.0,0.25,52.56410256410256,7.0,Ground Truth,8
697,ssd_mobilenet_v1_ppn_coco,698.0,5,1.0,0.375,52.639517345399696,7.0,Ground Truth,8
698,ssd_mobilenet_v1_ppn_coco,699.0,6,1.0,0.25,52.71493212669683,7.0,Ground Truth,8
699,ssd_mobilenet_v1_ppn_coco,700.0,6,1.0,0.25,52.79034690799397,7.0,Ground Truth,8
